date_ibutton,time_ibutton,number,temp
2010-02-04,14:01:00,2,16
2010-02-04,15:01:00,2,18
2010-02-04,16:01:00,2,19.5
2010-02-04,17:01:00,2,22
2010-02-04,18:01:00,2,25
2010-02-04,19:01:00,2,27.5
2010-02-04,20:01:00,2,27
2010-02-04,21:01:00,2,19.5
2010-02-04,22:01:00,2,17.5
2010-02-04,23:01:00,2,16.5
2010-02-05,0:01:00,2,16.5
2010-02-05,1:01:00,2,16.5
2010-02-05,2:01:00,2,15
2010-02-05,3:01:00,2,15
2010-02-05,4:01:00,2,15
2010-02-05,5:01:00,2,15
2010-02-05,6:01:00,2,15
2010-02-05,7:01:00,2,15.5
2010-02-05,8:01:00,2,16
2010-02-05,9:01:00,2,17
2010-02-05,10:01:00,2,17.5
2010-02-05,11:01:00,2,18.5
2010-02-05,12:01:00,2,16.5
2010-02-05,13:01:00,2,16.5
2010-02-05,14:01:00,2,18.5
2010-02-05,15:01:00,2,21
2010-02-05,16:01:00,2,22.5
2010-02-05,17:01:00,2,25
2010-02-05,18:01:00,2,28
2010-02-05,19:01:00,2,28.5
2010-02-05,20:01:00,2,22.5
2010-02-05,21:01:00,2,20.5
2010-02-05,22:01:00,2,19.5
2010-02-05,23:01:00,2,19
2010-02-06,0:01:00,2,17
2010-02-06,1:01:00,2,16.5
2010-02-06,2:01:00,2,16
2010-02-06,3:01:00,2,14
2010-02-06,4:01:00,2,15
2010-02-06,5:01:00,2,15
2010-02-06,6:01:00,2,14.5
2010-02-06,7:01:00,2,14
2010-02-06,8:01:00,2,14
2010-02-06,9:01:00,2,14.5
2010-02-06,10:01:00,2,15
2010-02-06,11:01:00,2,15.5
2010-02-06,12:01:00,2,15.5
2010-02-06,13:01:00,2,16
2010-02-06,14:01:00,2,16
2010-02-06,15:01:00,2,16
2010-02-06,16:01:00,2,15.5
2010-02-06,17:01:00,2,17.5
2010-02-06,18:01:00,2,21.5
2010-02-06,19:01:00,2,24
2010-02-06,20:01:00,2,25
2010-02-06,21:01:00,2,18
2010-02-06,22:01:00,2,16
2010-02-06,23:01:00,2,15.5
2010-02-07,0:01:00,2,15.5
2010-02-07,1:01:00,2,16
2010-02-07,2:01:00,2,16
2010-02-07,3:01:00,2,16
2010-02-07,4:01:00,2,13.5
2010-02-07,5:01:00,2,13
2010-02-07,6:01:00,2,13
2010-02-07,7:01:00,2,12.5
2010-02-07,8:01:00,2,13
2010-02-07,9:01:00,2,13.5
2010-02-07,10:01:00,2,14.5
2010-02-07,11:01:00,2,15
2010-02-07,12:01:00,2,15.5
2010-02-07,13:01:00,2,15.5
2010-02-07,14:01:00,2,17.5
2010-02-07,15:01:00,2,17.5
2010-02-07,16:01:00,2,17
2010-02-07,17:01:00,2,19.5
2010-02-07,18:01:00,2,20
2010-02-07,19:01:00,2,19
2010-02-07,20:01:00,2,17.5
2010-02-07,21:01:00,2,16
2010-02-07,22:01:00,2,15
2010-02-07,23:01:00,2,14.5
2010-02-08,0:01:00,2,14
2010-02-08,1:01:00,2,14
2010-02-08,2:01:00,2,13.5
2010-02-08,3:01:00,2,13.5
2010-02-08,4:01:00,2,13.5
2010-02-08,5:01:00,2,13.5
2010-02-08,6:01:00,2,14
2010-02-08,7:01:00,2,14
2010-02-08,8:01:00,2,15.5
2010-02-08,9:01:00,2,16.5
2010-02-08,10:01:00,2,17.5
2010-02-08,11:01:00,2,19
2010-02-08,12:01:00,2,20
2010-02-08,13:01:00,2,21
2010-02-08,14:01:00,2,20
2010-02-08,15:01:00,2,17.5
2010-02-08,16:01:00,2,17.5
2010-02-08,17:01:00,2,18.5
2010-02-08,18:01:00,2,19
2010-02-08,19:01:00,2,18.5
2010-02-08,20:01:00,2,19
2010-02-08,21:01:00,2,17
2010-02-08,22:01:00,2,16
2010-02-08,23:01:00,2,15
2010-02-09,0:01:00,2,14.5
2010-02-09,1:01:00,2,14
2010-02-09,2:01:00,2,14
2010-02-09,3:01:00,2,14
2010-02-09,4:01:00,2,14
2010-02-09,5:01:00,2,13
2010-02-09,6:01:00,2,12.5
2010-02-09,7:01:00,2,12.5
2010-02-09,8:01:00,2,12.5
2010-02-09,9:01:00,2,13
2010-02-09,10:01:00,2,13.5
2010-02-09,11:01:00,2,14.5
2010-02-09,12:01:00,2,15
2010-02-09,13:01:00,2,15.5
2010-02-09,14:01:00,2,16
2010-02-09,15:01:00,2,15.5
2010-02-09,16:01:00,2,16
2010-02-09,17:01:00,2,16.5
2010-02-09,18:01:00,2,18
2010-02-09,19:01:00,2,22
2010-02-09,20:01:00,2,22.5
2010-02-09,21:01:00,2,15.5
2010-02-09,22:01:00,2,14
2010-02-09,23:01:00,2,13
2010-02-10,0:01:00,2,11.5
2010-02-10,1:01:00,2,11
2010-02-10,2:01:00,2,11
2010-02-10,3:01:00,2,10.5
2010-02-10,4:01:00,2,10
2010-02-10,5:01:00,2,10
2010-02-10,6:01:00,2,10.5
2010-02-10,7:01:00,2,10.5
2010-02-10,8:01:00,2,11
2010-02-10,9:01:00,2,12.5
2010-02-10,10:01:00,2,14
2010-02-10,11:01:00,2,15.5
2010-02-10,12:01:00,2,16.5
2010-02-10,13:01:00,2,18
2010-02-10,14:01:00,2,19
2010-02-10,15:01:00,2,20
2010-02-10,16:01:00,2,21
2010-02-10,17:01:00,2,20.5
2010-02-10,18:01:00,2,22.5
2010-02-10,19:01:00,2,21.5
2010-02-10,20:01:00,2,19.5
2010-02-10,21:01:00,2,17
2010-02-10,22:01:00,2,16.5
2010-02-10,23:01:00,2,16
2010-02-11,0:01:00,2,16
2010-02-11,1:01:00,2,16
2010-02-11,2:01:00,2,15.5
2010-02-11,3:01:00,2,15.5
2010-02-11,4:01:00,2,15
2010-02-11,5:01:00,2,15
2010-02-11,6:01:00,2,15
2010-02-11,7:01:00,2,15
2010-02-11,8:01:00,2,15.5
2010-02-11,9:01:00,2,15.5
2010-02-11,10:01:00,2,16.5
2010-02-11,11:01:00,2,17
2010-02-11,12:01:00,2,17
2010-02-11,13:01:00,2,17.5
2010-02-11,14:01:00,2,17.5
2010-02-11,15:01:00,2,18
2010-02-11,16:01:00,2,18.5
2010-02-11,17:01:00,2,20.5
2010-02-11,18:01:00,2,20
2010-02-11,19:01:00,2,24
2010-02-11,20:01:00,2,25.5
2010-02-11,21:01:00,2,18
2010-02-11,22:01:00,2,16
2010-02-11,23:01:00,2,14.5
2010-02-12,0:01:00,2,14
2010-02-12,1:01:00,2,13.5
2010-02-12,2:01:00,2,12.5
2010-02-12,3:01:00,2,12.5
2010-02-12,4:01:00,2,12
2010-02-12,5:01:00,2,12
2010-02-12,6:01:00,2,12
2010-02-12,7:01:00,2,13.5
2010-02-12,8:01:00,2,13.5
2010-02-12,9:01:00,2,14
2010-02-12,10:01:00,2,15
2010-02-12,11:01:00,2,16.5
2010-02-12,12:01:00,2,17.5
2010-02-12,13:01:00,2,18.5
2010-02-12,14:01:00,2,19.5
2010-02-12,15:01:00,2,20.5
2010-02-12,16:01:00,2,21.5
2010-02-12,17:01:00,2,24.5
2010-02-12,18:01:00,2,27
2010-02-12,19:01:00,2,29
2010-02-12,20:01:00,2,23
2010-02-12,21:01:00,2,20.5
2010-02-12,22:01:00,2,19
2010-02-12,23:01:00,2,18.5
2010-02-13,0:01:00,2,18
2010-02-13,1:01:00,2,18
2010-02-13,2:01:00,2,18
2010-02-13,3:01:00,2,17.5
2010-02-13,4:01:00,2,17
2010-02-13,5:01:00,2,16.5
2010-02-13,6:01:00,2,16.5
2010-02-13,7:01:00,2,16.5
2010-02-13,8:01:00,2,16
2010-02-13,9:01:00,2,16
2010-02-13,10:01:00,2,16
2010-02-13,11:01:00,2,18
2010-02-13,12:01:00,2,19.5
2010-02-13,13:01:00,2,19.5
2010-02-13,14:01:00,2,20.5
2010-02-13,15:01:00,2,20.5
2010-02-13,16:01:00,2,21
2010-02-13,17:01:00,2,22.5
2010-02-13,18:01:00,2,25.5
2010-02-13,19:01:00,2,20.5
2010-02-13,20:01:00,2,18
2010-02-13,21:01:00,2,16.5
2010-02-13,22:01:00,2,16
2010-02-13,23:01:00,2,15.5
2010-02-14,0:01:00,2,15
2010-02-14,1:01:00,2,14.5
2010-02-14,2:01:00,2,14
2010-02-14,3:01:00,2,13.5
2010-02-14,4:01:00,2,13.5
2010-02-14,5:01:00,2,13
2010-02-14,6:01:00,2,13.5
2010-02-14,7:01:00,2,13.5
2010-02-14,8:01:00,2,14.5
2010-02-14,9:01:00,2,16
2010-02-14,10:01:00,2,16.5
2010-02-14,11:01:00,2,17
2010-02-14,12:01:00,2,19
2010-02-14,13:01:00,2,20
2010-02-14,14:01:00,2,21
2010-02-14,15:01:00,2,21.5
2010-02-14,16:01:00,2,22
2010-02-14,17:01:00,2,23
2010-02-14,18:01:00,2,25
2010-02-14,19:01:00,2,21.5
2010-02-14,20:01:00,2,18
2010-02-14,21:01:00,2,17.5
2010-02-14,22:01:00,2,17
2010-02-14,23:01:00,2,16.5
2010-02-15,0:01:00,2,16.5
2010-02-15,1:01:00,2,16
2010-02-15,2:01:00,2,15.5
2010-02-15,3:01:00,2,15.5
2010-02-15,4:01:00,2,15
2010-02-15,5:01:00,2,15.5
2010-02-15,6:01:00,2,15.5
2010-02-15,7:01:00,2,15.5
2010-02-15,8:01:00,2,17.5
2010-02-15,9:01:00,2,16
2010-02-15,10:01:00,2,16.5
2010-02-15,11:01:00,2,18
2010-02-15,12:01:00,2,21.5
2010-02-15,13:01:00,2,24
2010-02-15,14:01:00,2,24
2010-02-15,15:01:00,2,25.5
2010-02-15,16:01:00,2,27.5
2010-02-15,17:01:00,2,28.5
2010-02-15,18:01:00,2,30
2010-02-15,19:01:00,2,27.5
2010-02-15,20:01:00,2,19.5
2010-02-15,21:01:00,2,19
2010-02-15,22:01:00,2,18.5
2010-02-15,23:01:00,2,18.5
2010-02-16,0:01:00,2,18.5
2010-02-16,1:01:00,2,18.5
2010-02-16,2:01:00,2,19.5
2010-02-16,3:01:00,2,19
2010-02-16,4:01:00,2,18.5
2010-02-16,5:01:00,2,18
2010-02-16,6:01:00,2,18
2010-02-16,7:01:00,2,17.5
2010-02-16,8:01:00,2,17.5
2010-02-16,9:01:00,2,17
2010-02-16,10:01:00,2,17.5
2010-02-16,11:01:00,2,18
2010-02-16,12:01:00,2,19
2010-02-16,13:01:00,2,22.5
2010-02-16,14:01:00,2,24
2010-02-16,15:01:00,2,25
2010-02-16,16:01:00,2,26
2010-02-16,17:01:00,2,28
2010-02-16,18:01:00,2,31
2010-02-16,19:01:00,2,26.5
2010-02-16,20:01:00,2,25
2010-02-16,21:01:00,2,19
2010-02-16,22:01:00,2,18
2010-02-16,23:01:00,2,18
2010-02-17,0:01:00,2,18
2010-02-17,1:01:00,2,18
2010-02-17,2:01:00,2,18
2010-02-17,3:01:00,2,17.5
2010-02-17,4:01:00,2,18
2010-02-17,5:01:00,2,17.5
2010-02-17,6:01:00,2,17
2010-02-17,7:01:00,2,16
2010-02-17,8:01:00,2,16
2010-02-17,9:01:00,2,16.5
2010-02-17,10:01:00,2,17
2010-02-17,11:01:00,2,17
2010-02-17,12:01:00,2,17.5
2010-02-17,13:01:00,2,18.5
2010-02-17,14:01:00,2,19.5
2010-02-17,15:01:00,2,20
2010-02-17,16:01:00,2,20
2010-02-17,17:01:00,2,21
2010-02-17,18:01:00,2,23
2010-02-17,19:01:00,2,24.5
2010-02-17,20:01:00,2,24
2010-02-17,21:01:00,2,18.5
2010-02-17,22:01:00,2,18
2010-02-17,23:01:00,2,18
2010-02-18,0:01:00,2,16
2010-02-18,1:01:00,2,15
2010-02-18,2:01:00,2,14.5
2010-02-18,3:01:00,2,14
2010-02-18,4:01:00,2,14
2010-02-18,5:01:00,2,14
2010-02-18,6:01:00,2,14
2010-02-18,7:01:00,2,14
2010-02-18,8:01:00,2,15
2010-02-18,9:01:00,2,16
2010-02-18,10:01:00,2,17
2010-02-18,11:01:00,2,17
2010-02-18,12:01:00,2,16.5
2010-02-18,13:01:00,2,18.5
2010-02-18,14:01:00,2,19.5
2010-02-18,15:01:00,2,21
2010-02-18,16:01:00,2,22
2010-02-18,17:01:00,2,24.5
2010-02-18,18:01:00,2,27
2010-02-18,19:01:00,2,28
2010-02-18,20:01:00,2,22.5
2010-02-18,21:01:00,2,20.5
2010-02-18,22:01:00,2,18.5
2010-02-18,23:01:00,2,17.5
2010-02-19,0:01:00,2,18
2010-02-19,1:01:00,2,19
2010-02-19,2:01:00,2,19
2010-02-19,3:01:00,2,19.5
2010-02-19,4:01:00,2,20
2010-02-19,5:01:00,2,20.5
2010-02-19,6:01:00,2,19
2010-02-19,7:01:00,2,18.5
2010-02-19,8:01:00,2,17.5
2010-02-19,9:01:00,2,18
2010-02-19,10:01:00,2,18.5
2010-02-19,11:01:00,2,17.5
2010-02-19,12:01:00,2,18
2010-02-19,13:01:00,2,19
2010-02-19,14:01:00,2,21.5
2010-02-19,15:01:00,2,22.5
2010-02-19,16:01:00,2,23
2010-02-19,17:01:00,2,24.5
2010-02-19,18:01:00,2,26.5
2010-02-19,19:01:00,2,28
2010-02-19,20:01:00,2,26.5
2010-02-19,21:01:00,2,22
2010-02-19,22:01:00,2,20
2010-02-19,23:01:00,2,16.5
2010-02-20,0:01:00,2,16.5
2010-02-20,1:01:00,2,17
2010-02-20,2:01:00,2,17
2010-02-20,3:01:00,2,17
2010-02-20,4:01:00,2,17
2010-02-20,5:01:00,2,16.5
2010-02-20,6:01:00,2,16.5
2010-02-20,7:01:00,2,17
2010-02-20,8:01:00,2,17
2010-02-20,9:01:00,2,17.5
2010-02-20,10:01:00,2,18.5
2010-02-20,11:01:00,2,17
2010-02-20,12:01:00,2,17.5
2010-02-20,13:01:00,2,17.5
2010-02-20,14:01:00,2,18
2010-02-20,15:01:00,2,18
2010-02-20,16:01:00,2,17
2010-02-20,17:01:00,2,17.5
2010-02-20,18:01:00,2,18
2010-02-20,19:01:00,2,17.5
2010-02-20,20:01:00,2,18
2010-02-20,21:01:00,2,17
2010-02-20,22:01:00,2,17
2010-02-20,23:01:00,2,17
2010-02-21,0:01:00,2,17
2010-02-21,1:01:00,2,17
2010-02-21,2:01:00,2,16.5
2010-02-21,3:01:00,2,16.5
2010-02-21,4:01:00,2,17
2010-02-21,5:01:00,2,16.5
2010-02-21,6:01:00,2,16.5
2010-02-21,7:01:00,2,16.5
2010-02-21,8:01:00,2,17
2010-02-21,9:01:00,2,17
2010-02-21,10:01:00,2,17.5
2010-02-21,11:01:00,2,18
2010-02-21,12:01:00,2,18
2010-02-21,13:01:00,2,19
2010-02-21,14:01:00,2,18.5
2010-02-21,15:01:00,2,20
2010-02-21,16:01:00,2,21.5
2010-02-21,17:01:00,2,23
2010-02-21,18:01:00,2,24.5
2010-02-21,19:01:00,2,26
2010-02-21,20:01:00,2,20.5
2010-02-21,21:01:00,2,19
2010-02-21,22:01:00,2,18.5
2010-02-21,23:01:00,2,18
2010-02-22,0:01:00,2,18
2010-02-22,1:01:00,2,18
2010-02-22,2:01:00,2,17
2010-02-22,3:01:00,2,16.5
2010-02-22,4:01:00,2,16
2010-02-22,5:01:00,2,16
2010-02-22,6:01:00,2,15.5
2010-02-22,7:01:00,2,15
2010-02-22,8:01:00,2,15.5
2010-02-22,9:01:00,2,15.5
2010-02-22,10:01:00,2,15.5
2010-02-22,11:01:00,2,15.5
2010-02-22,12:01:00,2,17
2010-02-22,13:01:00,2,17.5
2010-02-22,14:01:00,2,17.5
2010-02-22,15:01:00,2,15.5
2010-02-22,16:01:00,2,15.5
2010-02-22,17:01:00,2,15.5
2010-02-22,18:01:00,2,15
2010-02-22,19:01:00,2,15
2010-02-22,20:01:00,2,14.5
2010-02-22,21:01:00,2,14.5
2010-02-22,22:01:00,2,14.5
2010-02-22,23:01:00,2,14
2010-02-23,0:01:00,2,14
2010-02-23,1:01:00,2,15
2010-02-23,2:01:00,2,14
2010-02-23,3:01:00,2,13.5
2010-02-23,4:01:00,2,13.5
2010-02-23,5:01:00,2,13.5
2010-02-23,6:01:00,2,13.5
2010-02-23,7:01:00,2,13.5
2010-02-23,8:01:00,2,13
2010-02-23,9:01:00,2,13
2010-02-23,10:01:00,2,13.5
2010-02-23,11:01:00,2,13.5
2010-02-23,12:01:00,2,14
2010-02-23,13:01:00,2,14
2010-02-23,14:01:00,2,14
2010-02-23,15:01:00,2,13.5
2010-02-23,16:01:00,2,13
2010-02-23,17:01:00,2,13
2010-02-23,18:01:00,2,13
2010-02-23,19:01:00,2,13
2010-02-23,20:01:00,2,13
2010-02-23,21:01:00,2,13
2010-02-23,22:01:00,2,12.5
2010-02-23,23:01:00,2,12.5
2010-02-24,0:01:00,2,12.5
2010-02-24,1:01:00,2,12
2010-02-24,2:01:00,2,12
2010-02-24,3:01:00,2,11
2010-02-24,4:01:00,2,11.5
2010-02-24,5:01:00,2,12
2010-02-24,6:01:00,2,11.5
2010-02-24,7:01:00,2,11
2010-02-24,8:01:00,2,11
2010-02-24,9:01:00,2,11.5
2010-02-24,10:01:00,2,12
2010-02-24,11:01:00,2,12.5
2010-02-24,12:01:00,2,13.5
2010-02-24,13:01:00,2,13
2010-02-24,14:01:00,2,13.5
2010-02-24,15:01:00,2,15
2010-02-24,16:01:00,2,15
2010-02-24,17:01:00,2,16.5
2010-02-24,18:01:00,2,17.5
2010-02-24,19:01:00,2,15
2010-02-24,20:01:00,2,13.5
2010-02-24,21:01:00,2,12.5
2010-02-24,22:01:00,2,11.5
2010-02-24,23:01:00,2,10.5
2010-02-25,0:01:00,2,10
2010-02-25,1:01:00,2,9.5
2010-02-25,2:01:00,2,9
2010-02-25,3:01:00,2,8.5
2010-02-25,4:01:00,2,8
2010-02-25,5:01:00,2,8
2010-02-25,6:01:00,2,8
2010-02-25,7:01:00,2,7.5
2010-02-25,8:01:00,2,8.5
2010-02-25,9:01:00,2,9.5
2010-02-25,10:01:00,2,11
2010-02-25,11:01:00,2,12.5
2010-02-25,12:01:00,2,13.5
2010-02-25,13:01:00,2,14.5
2010-02-25,14:01:00,2,15.5
2010-02-25,15:01:00,2,16.5
2010-02-25,16:01:00,2,17.5
2010-02-25,17:01:00,2,19
2010-02-25,18:01:00,2,21.5
2010-02-25,19:01:00,2,18.5
2010-02-25,20:01:00,2,16
2010-02-25,21:01:00,2,15
2010-02-25,22:01:00,2,14.5
2010-02-25,23:01:00,2,14.5
2010-02-26,0:01:00,2,14
2010-02-26,1:01:00,2,14.5
2010-02-26,2:01:00,2,14.5
2010-02-26,3:01:00,2,14
2010-02-26,4:01:00,2,14
2010-02-26,5:01:00,2,14
2010-02-26,6:01:00,2,13.5
2010-02-26,7:01:00,2,13.5
2010-02-26,8:01:00,2,14
2010-02-26,9:01:00,2,14.5
2010-02-26,10:01:00,2,16
2010-02-26,11:01:00,2,18
2010-02-26,12:01:00,2,19.5
2010-02-26,13:01:00,2,20
2010-02-26,14:01:00,2,21
2010-02-26,15:01:00,2,23
2010-02-26,16:01:00,2,24
2010-02-26,17:01:00,2,25.5
2010-02-26,18:01:00,2,25
2010-02-26,19:01:00,2,22.5
2010-02-26,20:01:00,2,20.5
2010-02-26,21:01:00,2,19.5
2010-02-26,22:01:00,2,18.5
2010-02-26,23:01:00,2,18.5
2010-02-27,0:01:00,2,18.5
2010-02-27,1:01:00,2,18
2010-02-27,2:01:00,2,17.5
2010-02-27,3:01:00,2,17.5
2010-02-27,4:01:00,2,17.5
2010-02-27,5:01:00,2,17
2010-02-27,6:01:00,2,16
2010-02-27,7:01:00,2,15
2010-02-27,8:01:00,2,15.5
2010-02-27,9:01:00,2,16
2010-02-27,10:01:00,2,17.5
2010-02-27,11:01:00,2,18.5
2010-02-27,12:01:00,2,18
2010-02-27,13:01:00,2,18.5
2010-02-27,14:01:00,2,17.5
2010-02-27,15:01:00,2,15.5
2010-02-27,16:01:00,2,13.5
2010-02-27,17:01:00,2,17
2010-02-27,18:01:00,2,16.5
2010-02-27,19:01:00,2,16.5
2010-02-27,20:01:00,2,14.5
2010-02-27,21:01:00,2,13.5
2010-02-27,22:01:00,2,13
2010-02-27,23:01:00,2,12.5
2010-02-28,0:01:00,2,11.5
2010-02-28,1:01:00,2,11
2010-02-28,2:01:00,2,10.5
2010-02-28,3:01:00,2,9.5
2010-02-28,4:01:00,2,9.5
2010-02-28,5:01:00,2,9
2010-02-28,6:01:00,2,10.5
2010-02-28,7:01:00,2,14
2010-02-28,8:01:00,2,14
2010-02-28,9:01:00,2,11.5
2010-02-28,10:01:00,2,13.5
2010-02-28,11:01:00,2,14.5
2010-02-28,12:01:00,2,15.5
2010-02-28,13:01:00,2,16.5
2010-02-28,14:01:00,2,17.5
2010-02-28,15:01:00,2,18
2010-02-28,16:01:00,2,19.5
2010-02-28,17:01:00,2,20.5
2010-02-28,18:01:00,2,17.5
2010-02-28,19:01:00,2,17
2010-02-28,20:01:00,2,17
2010-02-28,21:01:00,2,16.5
2010-02-28,22:01:00,2,15.5
2010-02-28,23:01:00,2,15
2010-03-01,0:01:00,2,15.5
2010-03-01,1:01:00,2,15.5
2010-03-01,2:01:00,2,15
2010-03-01,3:01:00,2,14.5
2010-03-01,4:01:00,2,14
2010-03-01,5:01:00,2,14.5
2010-03-01,6:01:00,2,14
2010-03-01,7:01:00,2,15
2010-03-01,8:01:00,2,15
2010-03-01,9:01:00,2,15.5
2010-03-01,10:01:00,2,15.5
2010-03-01,11:01:00,2,14.5
2010-03-01,12:01:00,2,16
2010-03-01,13:01:00,2,17.5
2009-12-06,6:01:00,3,8.5
2009-12-06,7:01:00,3,11
2009-12-06,8:01:00,3,13
2009-12-06,9:01:00,3,12
2009-12-06,10:01:00,3,12.5
2009-12-06,11:01:00,3,13
2009-12-06,12:01:00,3,13
2009-12-06,13:01:00,3,13
2009-12-06,14:01:00,3,12.5
2009-12-06,15:01:00,3,13
2009-12-06,16:01:00,3,13
2009-12-06,17:01:00,3,11.5
2009-12-06,18:01:00,3,11
2009-12-06,19:01:00,3,10.5
2009-12-06,20:01:00,3,12
2009-12-06,21:01:00,3,12.5
2009-12-06,22:01:00,3,12.5
2009-12-06,23:01:00,3,13
2009-12-07,0:01:00,3,13
2009-12-07,1:01:00,3,13
2009-12-07,2:01:00,3,9
2009-12-07,3:01:00,3,7
2009-12-07,4:01:00,3,6.5
2009-12-07,5:01:00,3,5.5
2009-12-07,6:01:00,3,6
2009-12-07,7:01:00,3,10.5
2009-12-07,8:01:00,3,13.5
2009-12-07,9:01:00,3,14.5
2009-12-07,10:01:00,3,12
2009-12-07,11:01:00,3,12.5
2009-12-07,12:01:00,3,13
2009-12-07,13:01:00,3,13
2009-12-07,14:01:00,3,14.5
2009-12-07,15:01:00,3,19
2009-12-07,16:01:00,3,18.5
2009-12-07,17:01:00,3,17
2009-12-07,18:01:00,3,15
2009-12-07,19:01:00,3,13.5
2009-12-07,20:01:00,3,11.5
2009-12-07,21:01:00,3,10
2009-12-07,22:01:00,3,13.5
2009-12-07,23:01:00,3,13.5
2009-12-08,0:01:00,3,13.5
2009-12-08,1:01:00,3,13.5
2009-12-08,2:01:00,3,10.5
2009-12-08,3:01:00,3,9.5
2009-12-08,4:01:00,3,9.5
2009-12-08,5:01:00,3,9.5
2009-12-08,6:01:00,3,9.5
2009-12-08,7:01:00,3,10
2009-12-08,8:01:00,3,10.5
2009-12-08,9:01:00,3,11
2009-12-08,10:01:00,3,16
2009-12-08,11:01:00,3,13
2009-12-08,12:01:00,3,13
2009-12-08,13:01:00,3,13.5
2009-12-08,14:01:00,3,13.5
2009-12-08,15:01:00,3,14
2009-12-08,16:01:00,3,14.5
2009-12-08,17:01:00,3,15
2009-12-08,18:01:00,3,13.5
2009-12-08,19:01:00,3,12.5
2009-12-08,20:01:00,3,11.5
2009-12-08,21:01:00,3,10.5
2009-12-08,22:01:00,3,10.5
2009-12-08,23:01:00,3,13.5
2009-12-09,0:01:00,3,13.5
2009-12-09,1:01:00,3,13.5
2009-12-09,2:01:00,3,13
2009-12-09,3:01:00,3,10.5
2009-12-09,4:01:00,3,10
2009-12-09,5:01:00,3,9.5
2009-12-09,6:01:00,3,9.5
2009-12-09,7:01:00,3,13.5
2009-12-09,8:01:00,3,13.5
2009-12-09,9:01:00,3,17
2009-12-09,10:01:00,3,18.5
2009-12-09,11:01:00,3,19
2009-12-09,12:01:00,3,13.5
2009-12-09,13:01:00,3,13
2009-12-09,14:01:00,3,13.5
2009-12-09,15:01:00,3,13.5
2009-12-09,16:01:00,3,14.5
2009-12-09,17:01:00,3,12.5
2009-12-09,18:01:00,3,13
2009-12-09,19:01:00,3,12.5
2009-12-09,20:01:00,3,12
2009-12-09,21:01:00,3,12
2009-12-09,22:01:00,3,11.5
2009-12-09,23:01:00,3,12
2009-12-10,0:01:00,3,13
2009-12-10,1:01:00,3,13
2009-12-10,2:01:00,3,13
2009-12-10,3:01:00,3,12.5
2009-12-10,4:01:00,3,10.5
2009-12-10,5:01:00,3,10
2009-12-10,6:01:00,3,10.5
2009-12-10,7:01:00,3,11
2009-12-10,8:01:00,3,14
2009-12-10,9:01:00,3,16
2009-12-10,10:01:00,3,11.5
2009-12-10,11:01:00,3,16.5
2009-12-10,12:01:00,3,17
2009-12-10,13:01:00,3,13
2009-12-10,14:01:00,3,13
2009-12-10,15:01:00,3,13
2009-12-10,16:01:00,3,13.5
2009-12-10,17:01:00,3,13
2009-12-10,18:01:00,3,13
2009-12-10,19:01:00,3,11.5
2009-12-10,20:01:00,3,11
2009-12-10,21:01:00,3,9.5
2009-12-10,22:01:00,3,8.5
2009-12-10,23:01:00,3,7.5
2009-12-11,0:01:00,3,7
2009-12-11,1:01:00,3,7
2009-12-11,2:01:00,3,12
2009-12-11,3:01:00,3,12
2009-12-11,4:01:00,3,8
2009-12-11,5:01:00,3,7
2009-12-11,6:01:00,3,8
2009-12-11,7:01:00,3,12.5
2009-12-11,8:01:00,3,17
2009-12-11,9:01:00,3,21.5
2009-12-11,10:01:00,3,27
2009-12-11,11:01:00,3,29
2009-12-11,12:01:00,3,28
2009-12-11,13:01:00,3,26.5
2009-12-11,14:01:00,3,17.5
2009-12-11,15:01:00,3,15.5
2009-12-11,16:01:00,3,15.5
2009-12-11,17:01:00,3,15
2009-12-11,18:01:00,3,17.5
2009-12-11,19:01:00,3,17.5
2009-12-11,20:01:00,3,17
2009-12-11,21:01:00,3,15
2009-12-11,22:01:00,3,14.5
2009-12-11,23:01:00,3,14
2009-12-12,0:01:00,3,13.5
2009-12-12,1:01:00,3,13.5
2009-12-12,2:01:00,3,13
2009-12-12,3:01:00,3,13
2009-12-12,4:01:00,3,13
2009-12-12,5:01:00,3,12
2009-12-12,6:01:00,3,12
2009-12-12,7:01:00,3,16.5
2009-12-12,8:01:00,3,21.5
2009-12-12,9:01:00,3,24
2009-12-12,10:01:00,3,28.5
2009-12-12,11:01:00,3,29.5
2009-12-12,12:01:00,3,27.5
2009-12-12,13:01:00,3,25.5
2009-12-12,14:01:00,3,26.5
2009-12-12,15:01:00,3,15.5
2009-12-12,16:01:00,3,15
2009-12-12,17:01:00,3,14.5
2009-12-12,18:01:00,3,15
2009-12-12,19:01:00,3,14
2009-12-12,20:01:00,3,13.5
2009-12-12,21:01:00,3,13
2009-12-12,22:01:00,3,12
2009-12-12,23:01:00,3,12
2009-12-13,0:01:00,3,12
2009-12-13,1:01:00,3,11.5
2009-12-13,2:01:00,3,11.5
2009-12-13,3:01:00,3,12
2009-12-13,4:01:00,3,13
2009-12-13,5:01:00,3,13.5
2009-12-13,6:01:00,3,13.5
2009-12-13,7:01:00,3,13
2009-12-13,8:01:00,3,13.5
2009-12-13,9:01:00,3,15.5
2009-12-13,10:01:00,3,20
2009-12-13,11:01:00,3,25.5
2009-12-13,12:01:00,3,27
2009-12-13,13:01:00,3,26.5
